,date,tic,open,high,low,close,volume,day,kdjk,kdjd,kdjj,rsi_6,rsi_12,rsi_24,amount,change,daily_variance,landmark
705,2013-04-08,300077.SZ,6.6805,6.824,6.5815,6.824,21196.43,0,13.503386085595395,22.704631826059984,-4.899105395333784,14.992111213831848,27.842402723107625,38.49156535374322,144644.43832,0.021028722157092544,0.03553634232121919,-
706,2013-04-09,300077.SZ,6.829,6.9725,6.829,6.9527,19614.17,1,16.42165736241428,20.61030700484475,8.04435807755334,25.79487148157733,32.48300606077974,40.564040354098914,136371.439759,0.017791649287327276,0.020639463805428165,^
707,2013-04-10,300077.SZ,6.9428,6.9428,6.7449,6.8339,14670.24,2,16.178968076424745,19.133194028704747,10.270516171864742,22.611906704227238,30.507298804336642,39.288934679852495,100254.953136,-0.0159352639049445,0.02895857416702026,-
708,2013-04-11,300077.SZ,6.9032,6.9032,6.7102,6.7201,17043.03,3,14.03881262594573,17.43506689445174,7.246304088933712,19.803004505413824,28.68414750524633,38.09206005441258,114530.865903,-0.02724661835389348,0.028719810717102365,-
709,2013-04-12,300077.SZ,6.735,6.829,6.636,6.6558,11401.86,4,11.461998930683695,15.444044239862391,3.497908312326306,18.264635897338977,27.66506822249353,37.41996013440304,75888.499788,-0.011899396015505298,0.02899726554283476,-
710,2013-04-15,300077.SZ,6.6904,6.7399,6.631,6.6558,12708.96,0,9.744123133842338,13.544070537855706,2.144228325815604,18.264635897338977,27.66506822249353,37.41996013440304,84588.29596799999,-0.005198473511824301,0.01636166952131965,-
711,2013-04-16,300077.SZ,6.6063,6.7547,6.5321,6.7399,12534.87,1,14.27273715453266,13.786959410081357,15.244292643435262,28.697039908715297,31.45560006287006,38.95390278017117,84483.770313,0.019822252555675827,0.0330271962492025,-
712,2013-04-17,300077.SZ,6.7795,7.2298,6.7795,7.0517,45650.41,2,34.33958120750796,20.637833342556892,61.7430769374101,54.52190348493934,43.44259275894738,44.24138349425726,321912.99619700003,0.038600621126820577,0.06385694229760204,-
713,2013-04-18,300077.SZ,6.9378,7.3288,6.9279,7.3238,50835.3,3,56.0171912037334,32.430952629615724,103.18966835196873,67.02774254889525,51.514738525188335,48.317705778184916,372307.57014,0.05270487998033809,0.05473934296403506,-
714,2013-04-19,300077.SZ,7.2298,7.3981,7.1902,7.3238,46789.59,4,67.8182352443673,44.22671350119958,115.00127873070272,67.02774254889523,51.514738525188335,48.317705778184916,342677.59924199997,0.012834867145470972,0.02838690297386608,-
715,2013-04-22,300077.SZ,7.2496,7.3733,7.2051,7.3238,26194.92,0,75.68559793812324,54.713008313507466,117.63077718735478,67.02774254889523,51.514738525188335,48.317705778184916,191846.35509599998,0.010131352576531345,0.022966219722002315,-
716,2013-04-23,300077.SZ,7.3238,7.3238,6.9082,6.9279,30363.79,1,65.69186128900287,58.37262597200593,80.33033192299676,39.6292336255009,40.57552113558766,43.107910334950326,210357.300741,-0.05714574402055459,0.05998931855251958,v
717,2013-04-24,300077.SZ,6.9279,7.1259,6.923,7.0467,24800.71,2,63.60211845748768,60.11579013383317,70.57477510479669,47.37519022659199,44.43788364189973,44.965971538437344,174763.163157,0.016858955255651613,0.02879361970851599,^
718,2013-04-25,300077.SZ,7.0467,7.0616,6.7844,6.8042,26281.26,3,52.87485341353681,57.70214456040105,43.22027111980833,36.04633487393871,38.81938630553693,42.041388930815174,178822.94929199998,-0.03563975191793313,0.04073954322330334,-
719,2013-04-26,300077.SZ,6.7795,6.8488,6.6805,6.6855,16540.29,4,41.15444423104149,52.18624445061453,19.09084379189541,31.606814848073313,36.3642850828787,40.689669804403884,110580.10879500001,-0.014060279709819672,0.025173883778326144,v
720,2013-05-02,300077.SZ,6.636,6.7844,6.5865,6.7696,11217.35,3,34.95642101027867,46.442969970502574,11.983323089830861,38.089646083021144,39.329994585025375,42.06677089453664,75936.97256,0.0197352871661545,0.029233632710943005,-
721,2013-05-03,300077.SZ,6.8141,7.2447,6.7844,7.1853,35917.16,4,47.89767643497794,46.927872125327696,49.837285054278425,60.37062881775684,51.51459515572252,48.26270299815117,258075.569748,0.05166103015879643,0.06406134747331359,-
722,2013-05-06,300077.SZ,7.6207,7.9028,7.6207,7.9028,45394.74,0,65.26511762331862,53.04028729132467,89.71477828730652,77.29507026232203,64.81856506529633,56.61883692705161,358745.551272,0.035696208938604014,0.035696208938604014,-
723,2013-05-07,300077.SZ,8.4125,8.4125,7.9325,8.0315,134436.42,1,69.88831864920766,58.65629774395232,92.35236045971834,79.20651736944214,66.61129552804914,57.89177887641712,1079726.10723,-0.047438212040092166,0.0597646765859428,-
724,2013-05-08,300077.SZ,8.1057,8.7886,7.9078,8.6104,162380.48,2,77.22812058108781,64.84690535633081,101.99055103060181,85.70315434917559,73.28995908588637,62.98913576927612,1398160.8849920002,0.05861516305862674,0.10229489919167527,-
725,2013-05-09,300077.SZ,8.4224,9.1053,8.4175,8.6797,142721.59,3,79.18643537124663,69.62674869463608,98.30580872446774,86.31726308267909,73.969919691342,63.54045417563667,1238780.584723,0.029643881700980534,0.07924237012799973,-
726,2013-05-10,300077.SZ,8.8034,9.2043,8.5659,8.9618,139968.42,4,83.0364556790306,74.09665102276759,100.9160649915566,88.6903123444113,76.61372058659373,65.71011830895984,1254368.9863560002,0.0176750206431744,0.07123568925885433,^
727,2013-05-13,300077.SZ,9.0905,9.0905,8.5907,8.7886,91909.21,0,83.39772166872089,77.19700790475201,95.79914919665865,78.64156407118237,71.73382437906886,63.29692520139481,807753.2830060001,-0.03435131875384018,0.056869125913114764,-
728,2013-05-14,300077.SZ,8.7243,8.7243,8.3531,8.4422,83573.74,1,79.2277372308497,77.8739176801179,81.9353763323133,61.82883885812154,62.98128443630343,58.79099905870413,705546.227828,-0.033415460425007676,0.04396958138873753,v
729,2013-05-15,300077.SZ,8.4224,8.8975,8.4224,8.7985,75618.63,2,80.5620621581975,78.76996583947776,84.14625479563699,69.79841019304435,67.43919859537812,61.716088208164926,665330.5160550001,0.04274592260044337,0.053997840541001436,^
730,2013-05-16,300077.SZ,8.7589,8.7589,8.4274,8.5065,61894.14,3,72.35332223361185,76.63108463752246,63.797797425790634,57.9082363438305,60.884227982221645,58.18423393042716,526502.50191,-0.02967142773173452,0.03897019925938989,v
731,2013-05-17,300077.SZ,8.462,8.6253,8.3482,8.556,37157.62,4,64.90092931013123,72.72103286172538,49.260722206942944,59.3180070673215,61.57491937514007,58.60329365886309,317920.59672,0.01098644226273953,0.032386629266012046,-
732,2013-05-20,300077.SZ,8.5758,8.8826,8.4867,8.7243,86196.42,0,64.25970168432195,69.90058913592424,52.97792678111739,64.20888432333676,63.936830281158635,60.024610482343,752003.427006,0.017021422922182904,0.045378998888162866,-
733,2013-05-21,300077.SZ,8.7243,9.0558,8.561,9.0459,103667.53,1,70.00563065992912,69.9356029772592,70.14568602526899,71.9433948382958,68.03294270936337,62.5859942143556,937766.1096269999,0.0355520180413226,0.054698813827258726,^
734,2013-05-22,300077.SZ,9.0509,9.0509,8.1453,8.3284,122225.95,2,52.43371914942709,64.10164170131515,29.097874045650997,45.57547333906898,53.29893400668912,54.46207822996306,1017946.60198,-0.08675135680322753,0.10873637193218381,-
735,2013-05-23,300077.SZ,8.3234,8.5214,8.2393,8.2937,52534.53,3,40.189273056875734,56.13085215316867,8.306114864289867,44.62625904986881,52.696815237701166,54.107642208975626,435705.63146099995,-0.003581031385268344,0.0340137694876834,v
736,2013-05-24,300077.SZ,8.3036,8.5511,8.2641,8.5016,73856.45,4,39.836963659736654,50.69955598869132,18.111779001827315,51.83805394762598,55.94940294654316,55.90184878983106,627897.99532,0.023289733697186458,0.03375835136915414,-
737,2013-05-27,300077.SZ,8.5016,8.8282,8.4372,8.6253,68995.6,0,44.130737991718966,48.50994998970053,35.37231399575583,55.9355997953993,57.83145247661435,56.946894234457424,595107.74868,0.014341530149675893,0.04533175657658285,-
738,2013-05-28,300077.SZ,8.6253,8.7045,8.2937,8.3779,56273.13,1,37.93595968622377,44.985286555208276,23.837305948254752,46.45087134391666,52.90022200527713,54.26319668074277,471450.655827,-0.0295300731686937,0.049033767411881264,-
739,2013-05-29,300077.SZ,8.3779,8.4867,8.269,8.4719,34022.06,2,37.247440083695196,42.40600439803725,26.930311455011093,50.2937527518522,54.50806032274367,55.102079533104664,288231.490114,0.011095503960150547,0.02569671502260422,-
740,2013-05-30,300077.SZ,8.3927,8.65,8.2888,8.556,56485.64,3,39.86732139571988,41.559776730598124,36.48241072596339,53.8494961234363,55.97489320010458,55.85793661722229,483291.13583999994,0.019086021505376295,0.042215988779803676,-
741,2013-05-31,300077.SZ,8.6006,8.8975,8.4125,8.6649,72323.2,4,45.600729365405755,42.90676094220066,50.98866621181594,58.466221158535646,57.89278095112881,56.839714092739676,626673.29568,0.007420743459243541,0.05597294833177547,-
742,2013-06-03,300077.SZ,8.6006,8.8678,8.5758,8.7144,72397.52,0,51.34792440614797,45.720482096849764,62.602809024744374,60.61525927474511,58.7831367361099,57.290269278005056,630900.948288,0.013058845129899875,0.033507757275314604,^
743,2013-06-04,300077.SZ,8.7589,8.7589,8.363,8.363,46506.59,1,40.49650951496663,43.979157902888716,33.531212739122466,42.07118312499185,50.51164800384004,53.17805187654358,388934.61217,-0.0473394714815259,0.0473394714815259,v
744,2013-06-05,300077.SZ,8.368,8.462,8.2739,8.368,24071.37,2,32.465518499926226,40.14127810190122,17.113999295976242,42.372209602019545,50.61950372425645,53.22789827002943,201429.22416,0.0,0.022478489483747654,-
745,2013-06-06,300077.SZ,8.3326,8.6362,8.2679,8.4421,37888.09,3,30.866465954631053,37.04967405281116,18.500049758270833,47.24731548100117,52.300215989408386,53.985447865626035,319855.04458899994,0.012970706340839435,0.04362658580211102,-
746,2013-06-07,300077.SZ,8.5566,9.1091,8.5118,8.925,113735.04,4,46.61584336743992,40.238397157687416,59.37073578694492,68.25120061246429,61.59351721542873,58.55069072562271,1015085.2320000001,0.04127731092436988,0.06692436974789923,-
747,2013-06-13,300077.SZ,8.8602,9.358,8.6114,9.2286,183038.86,3,60.453738711950734,46.97684434244185,87.4075274509685,75.58511141850272,66.12063676832491,61.08365299852702,1689192.423396,0.03991938105454775,0.08090067832607338,-
748,2013-06-14,300077.SZ,9.134,9.4426,9.0046,9.3481,155369.18,4,70.95429009672173,54.96932626053514,102.92421776909492,77.98691063065581,67.75280195552637,62.03650864798078,1452406.631558,0.022903049817610013,0.046854441009403044,^
749,2013-06-17,300077.SZ,9.3481,9.3879,9.0444,9.1091,129604.58,0,71.17278430045627,60.370478940508846,92.77739502035112,63.091179081643084,61.308604235524975,59.02064040003552,1180581.079678,-0.026237498764971376,0.03770954320404876,-
750,2013-06-18,300077.SZ,9.0245,9.0345,8.477,8.7607,118051.47,1,61.43223502042847,60.724397633815386,62.84790979365465,47.29050640675615,53.25370308191703,54.95668271032996,1034213.513229,-0.03011174906114806,0.06363646740557252,-
751,2013-06-19,300077.SZ,8.6362,8.6362,8.3923,8.5168,71965.98,2,48.01761952186223,56.48880492983099,31.075248705924707,39.07052117848766,48.397631197545934,52.32478057864416,612919.8584639999,-0.014019349990606873,0.028637516438098816,-
752,2013-06-20,300077.SZ,8.4123,8.681,8.0091,8.014,69345.91,3,32.12568658741517,48.36776548235905,-0.3584712024726002,27.322168930318696,40.16159453350092,47.43779972579861,555738.12274,-0.0497005240828551,0.08384077863738447,-
753,2013-06-21,300077.SZ,7.8597,7.8796,7.4665,7.8597,57774.5,4,28.0497172091126,41.59508272461023,0.9589861781173425,24.598308210896946,37.99687675656091,46.06023062605089,454090.23765,0.0,0.05255925798694607,-
754,2013-06-24,300077.SZ,7.9344,8.0041,7.2077,7.4167,76402.18,0,21.817027753857957,35.00239773435947,-4.553712207145068,18.309533357491276,32.50882746914223,42.373789003770796,566652.0484059999,-0.06980193347445636,0.1073792926773362,v
755,2013-06-25,300077.SZ,7.3072,7.6158,6.7198,7.5661,68816.52,1,24.90534331526478,31.636712927994573,11.442604089805187,25.969064121427962,35.91422022635635,43.95237676086729,520672.671972,0.03421842164391162,0.11842296559654247,-
756,2013-06-26,300077.SZ,7.4665,8.0937,7.4068,8.0588,100628.29,2,32.996001365947535,32.08980907397889,34.80838594988482,46.004593230498784,45.760198093608814,48.78071359005758,810943.2634519999,0.07349729488261278,0.08523601528763594,^
757,2013-06-27,300077.SZ,8.0887,8.3376,7.7552,7.8149,72928.55,3,35.6787304934809,33.28611621381289,40.46395905281692,39.63291196059085,42.25439985251036,46.70248648005871,569929.325395,-0.03503563705229749,0.07452430613315587,-
758,2013-06-28,300077.SZ,7.7204,7.9244,7.5113,7.6357,34799.75,4,36.975434533851825,34.5158889871592,41.89452562723707,35.319907949373274,39.80982119487404,45.225298024781814,265720.451075,-0.011092630669093832,0.05410113021726889,v
759,2013-07-01,300077.SZ,7.5959,7.9344,7.5909,7.9195,38420.38,0,45.040866886868656,38.024214953729015,59.07417075314794,46.404248833416545,45.27930830575074,47.94615972889086,304270.19941,0.04086116547761852,0.04337395037565499,-
760,2013-07-02,300077.SZ,7.8597,8.2679,7.8199,8.1534,55214.77,1,54.39327899195282,43.48056963313695,76.21869770958455,54.17160115657016,49.412368299717414,50.078776884645876,450188.105718,0.036021782323938406,0.05494640272769637,-
761,2013-07-03,300077.SZ,8.0788,8.3027,7.8697,8.2729,60979.19,2,68.26243324398618,51.74119083675336,101.30491805845182,57.91122450953116,51.45590654713753,51.14582233899047,504474.740951,0.023462147493623832,0.052339566536522844,-
762,2013-07-04,300077.SZ,8.243,8.7507,8.238,8.462,117584.28,3,74.10316466433979,59.1951821126155,103.91912976778838,63.55799697687287,54.62044815017165,52.8113145690296,994998.17736,0.02588040652328048,0.06058851335381714,^
763,2013-07-05,300077.SZ,8.3973,8.7955,8.1136,8.1136,121430.82,4,71.78492039433125,63.39176153985407,88.5712381032856,49.018177321563186,48.292933238065004,49.562926767587186,985241.101152,-0.034965983040820305,0.0840440741471111,-
764,2013-07-08,300077.SZ,7.795,7.9244,7.352,7.6009,68080.11,0,53.604217798968776,60.12924695955897,40.5541594777884,34.91383615568873,40.7200692302955,45.28562549978628,517470.108099,-0.025536449630964717,0.07530687155468431,v
765,2013-07-09,300077.SZ,7.5412,7.805,7.5213,7.8,40309.59,1,46.081370923824686,55.4466216143142,27.350869542845643,42.60916804340718,44.41280183567411,47.13437313232239,314414.80199999997,0.03317948717948717,0.03637179487179482,-
766,2013-07-10,300077.SZ,7.8647,8.2082,7.8,8.1733,69920.64,2,49.686391376765215,53.52654486846453,42.00608439336658,54.668138014762654,50.694933225882,50.41244890978982,571482.366912,0.03775708710068141,0.04994310743518529,-
767,2013-07-11,300077.SZ,8.2779,8.4421,8.0539,8.3177,65121.69,3,55.42422627981091,54.15910533891332,57.95446816160609,58.696639520285586,52.93927310437608,51.62325570280951,541662.680913,0.004784976616131816,0.04667155583875343,-
768,2013-07-12,300077.SZ,8.2878,8.6313,8.253,8.3724,90707.66,4,60.51258313585362,56.27693127122675,68.98388686510735,60.30035731985525,53.80817528566142,52.085712071839936,759440.812584,0.010104629496918446,0.045184176580191984,-
769,2013-07-15,300077.SZ,8.5865,8.701,8.4322,8.686,95401.79,0,71.1464790470406,61.233447196498034,90.97254274812573,68.66948310881897,58.59001108769326,54.67761660475043,828659.94794,0.01145521528897085,0.030946350448998457,-
770,2013-07-16,300077.SZ,8.7358,8.9349,8.3625,8.5616,100555.01,1,72.90322053764632,65.12337164354746,88.46291832584404,62.406923882691345,56.07781512930869,53.48012060071496,860911.773616,-0.02034666417492046,0.06685666230611101,-
771,2013-07-17,300077.SZ,8.5516,9.4177,8.472,9.0693,225257.94,2,76.31349588182086,68.85341305630524,91.23366153285207,74.01349562663412,63.11848564798468,57.44880402575777,2042931.835242,0.057082685543536946,0.10427486134541811,-
772,2013-07-18,300077.SZ,8.9747,9.7313,8.9698,9.3929,198184.85,3,79.46810707676384,72.3916443964581,93.62103243737533,78.97778570456168,66.81706386249583,59.73354031404749,1861530.4775649998,0.04452299076962374,0.08107187343631891,^
773,2013-07-19,300077.SZ,9.2585,9.6567,8.8602,8.8602,143577.05,4,73.17330818692253,72.65219899327957,74.21552657420844,57.33965308760088,56.62032763010572,54.68942235467735,1272121.37841,-0.04495383851380318,0.08989639060066364,v
774,2013-07-22,300077.SZ,8.7109,9.7463,8.6611,9.7463,173382.42,0,82.11553879128168,75.8066455926136,94.73332518861784,72.4217744224324,66.0280225519333,60.481691938979345,1689837.0800460002,0.10623518668622957,0.11134481803351019,-
775,2013-07-23,300077.SZ,9.9553,10.1943,9.6865,10.03,181047.97,1,85.51831409358353,79.04386842627025,98.4672054282101,75.7197607754058,68.42008787403054,62.10031160245102,1815911.1390999998,0.00744765702891326,0.05062811565304084,^
776,2013-07-24,300077.SZ,9.9056,10.4183,9.8508,10.025,155927.52,2,84.29095445029523,80.79289710094524,91.28706914899522,75.52873733020189,68.3275866416185,62.053569600093894,1563173.388,0.011910224438902803,0.05660847880299259,-
777,2013-07-25,300077.SZ,9.9902,10.0001,9.2385,9.2634,158906.76,3,70.80142172030902,77.46240530739982,57.47945454612744,51.69229516797772,55.7934930012895,55.423094602600024,1472016.8805840001,-0.07845931299522842,0.0822160329900468,v
778,2013-07-26,300077.SZ,9.2585,9.6666,8.9996,9.358,118101.29,4,63.34227154801416,72.75569405427126,44.515426535499955,53.86263357794168,56.86568490101465,56.03201710217294,1105191.87182,0.010632613806368969,0.07127591365676443,^
779,2013-07-29,300077.SZ,9.1888,9.6069,9.0793,9.1589,100173.67,0,53.99238319337544,66.50125710063932,28.974635378847665,48.37377090036239,53.86603862899431,54.400037106655674,917480.6261629999,-0.0032645841749556577,0.05760517092663962,-
780,2013-07-30,300077.SZ,9.1589,9.2833,8.6213,8.8553,93175.86,1,40.33548974160477,57.779334647627806,5.447799929558698,40.77120664363065,49.520681724119214,51.9905908700321,825100.193058,-0.03428455275371805,0.0747574898648268,v
781,2013-07-31,300077.SZ,8.905,9.1141,8.8453,8.925,70767.9,2,32.52378967377622,49.360819656343935,-1.150270291359206,43.22923646880356,50.5203515687185,52.49464253209945,631603.5075,0.0022408963585435686,0.030117647058823593,-
